log_totexp,gwl_fit,gwl_ci_low,gwl_ci_high
13.90429159494706,0.31568893645929563,0.31357873579734924,0.317799137121242
13.92176242348598,0.3126597791325638,0.3105514276633226,0.31476813060180503
13.939233252024902,0.30961603065953014,0.3075080318847385,0.31172402943432176
13.956704080563824,0.3065576910402026,0.30444842686348916,0.308666955216916
13.974174909102745,0.3034847602745776,0.30137248943403755,0.30559703111511766
13.991645737641667,0.3003972383626552,0.2982800958457673,0.3025143808795431
14.009116566180587,0.29729512530443536,0.2951711228179742,0.2994191277908965
14.02658739471951,0.2941784210999181,0.2920454486477282,0.296311393552108
14.044058223258432,0.2910471257491043,0.2889029543473739,0.2931912971508347
14.061529051797354,0.2879012392519922,0.2857435247837603,0.29005895372022406
14.078999880336275,0.2847407616085844,0.2825670497889591,0.28691447342820975
14.096470708875197,0.2815656928188792,0.2793734252113061,0.28375796042645235
14.113941537414117,0.2783760328828757,0.27616255387593724,0.2805895118898142
14.13141236595304,0.2751717818005739,0.27293434642629155,0.2774092171748562
14.148883194491962,0.2719529395719773,0.269688722021899,0.27421715712205563
14.166354023030882,0.2687195061970833,0.2664256088738638,0.2710134035203028
14.183824851569804,0.2654714816758901,0.2631449446055421,0.26779801874623804
14.201295680108727,0.2622088660084021,0.2598466764333172,0.264571055583487
14.218766508647647,0.2589316591946149,0.2565307611700037,0.26133255721922616
14.23623733718657,0.2556398612345321,0.25319716506023704,0.25808255740882713
14.253708165725492,0.25233347212815094,0.24984586346292825,0.2548210807933736
14.271178994264412,0.24901249187547148,0.24647684040099072,0.25154814334995224
14.288649822803334,0.24567692047649725,0.24309008800196066,0.24826375295103384
14.306120651342255,0.2423267579312256,0.23968560585402715,0.24496791000842405
14.323591479881177,0.23896200423965475,0.23626340030338702,0.24166060817592247
14.3410623084201,0.23558265940178913,0.23282348371704742,0.23834183508653084
14.358533136959021,0.2321887234176252,0.22936587373319364,0.23501157310205675
14.376003965497942,0.22878019628716384,0.22589059251906649,0.2316698000552612
14.393474794036864,0.22535707801040505,0.22239766605235498,0.22831648996845513
14.410945622575785,0.22191936858734884,0.2188871234391119,0.22495161373558578
14.428416451114707,0.21846706801799698,0.21535899627796756,0.2215751397580264
14.445887279653629,0.2150001763023459,0.21181331807708642,0.2181870345276054
14.46335810819255,0.21151869344040009,0.20825012372757798,0.2147872631532222
14.480828936731472,0.20802261943215505,0.2046694490349101,0.2113757898294
14.498299765270392,0.2045119542776126,0.2010713303078755,0.2079525782473497
14.515770593809314,0.2009866979767745,0.19745580400310445,0.20451759195044453
14.533241422348237,0.19744685052963806,0.19382290642205455,0.20107079463722158
14.550712250887159,0.1938924119362051,0.19017267345665753,0.19761215041575267
14.56818307942608,0.1903233821964747,0.18650514037971797,0.19414162401323146
14.585653907965002,0.1867397613104469,0.18282034167505798,0.1906591809458358
14.603124736503922,0.18314154927812165,0.17911831090331243,0.18716478765293088
14.620595565042844,0.1795287460994981,0.17539908059912726,0.18365841159986893
14.638066393581767,0.17590135177457888,0.17166268219524167,0.1801400213539161
14.655537222120687,0.17225936630336403,0.16790914596985687,0.17660958663687118
14.67300805065961,0.16860278968584996,0.1641385010138969,0.17306707835780302
14.69047887919853,0.16493162192203847,0.16035077521464827,0.16951246862942868
14.707949707737452,0.16124586301193133,0.1565459952532571,0.16594573077060557
14.725420536276374,0.15754551295552588,0.15272418661347334,0.16236683929757842
14.742891364815296,0.1538305717528221,0.14888537359941678,0.15877576990622744
14.760362193354217,0.1501010394038227,0.14502957936056768,0.1551724994470777
14.777833021893139,0.14635691590852495,0.14115682592240203,0.15155700589464788
14.79530385043206,0.14259820126693068,0.13726713422107703,0.14792926831278433
14.812774678970982,0.13882489547903898,0.13336052414144603,0.14428926681663193
14.830245507509904,0.13503699854485074,0.12943701455685264,0.14063698253284884
14.847716336048824,0.13123451046436507,0.12549662337041836,0.13697239755831178
14.865187164587747,0.12741743123758198,0.12153936755699365,0.1332954949181703
14.882657993126667,0.12358576086450324,0.11756526320497575,0.1296062585240307
14.90012882166559,0.11973949934512529,0.11357432555804524,0.12590467313220532
14.917599650204512,0.11587864667944903,0.10956656905615979,0.12219072430273827
14.935070478743434,0.112003202867478,0.10554200737546683,0.11846439835948917
14.952541307282354,0.10811316790920866,0.1015006534673356,0.11472568235108173
